YEAR	County	NAICS4dig	NAICSname4dig	Diesel	LPG_NGL	Net_electricity	Other	Residual_fuel_oil	Coal	Natural_gas	Coke_and_breeze
2013	Seneca	3322	Cutlery and Handtool ManufacturingT	103.4890597279715	60.57962586023073	237.46200607902648	0.9865293032889412	2.4522168039908068	0	326.9027403721789	0
2013	Seneca	3327	Machine Shops; Turned Product; and Screw, Nut, and Bolt ManufacturingT	310.4671791839145	181.7388775806922	712.3860182370795	2.959587909866823	7.35665041197242	0	980.7082211165368	0
2013	Seneca	3328	Coating, Engraving, Heat Treating, and Allied ActivitiesT	103.4890597279715	60.57962586023073	237.46200607902648	0.9865293032889412	2.4522168039908068	0	326.9027403721789	0
2013	Seneca	3332	Industrial Machinery ManufacturingT	29.08178420900665	30.642606092362968	880.8352172249209	39.920786449229695	0	0	595.2784676594222	0
2013	Seneca	3339	Other General Purpose Machinery ManufacturingT	302.6423038014208	227.81599067899083	69560.12768576937	12376.26768040746	0	0	76103.23000039188	0
2013	Seneca	3372	Office Furniture (including Fixtures) ManufacturingT	36.0622124682524	37.997674542318045	198.59270934807228	6.187859178813716	0	0	164.03592804370152	0
2013	Seneca	3391	Medical Equipment and Supplies ManufacturingT	93.04662676700885	62.16472082037201	9419.713687723332	98.52388598018672	0	0	7568.577752121125	0
2013	Seneca	3399	Other Miscellaneous ManufacturingT	9.735324346238208	10.257820049114452	160.83575903755894	1.6704692250269482	0	0	132.8490007661763	0
2013	Wayne	1111	Oilseed and Grain FarmingT	65991.47652229387	15347.906504788576	23397.79336538701	23313.237421045487	9584.99253671807	0	0	0
2013	Wayne	1112	Vegetable and Melon FarmingT	16420.68879675834	3819.026481575016	12456.273212514425	5801.043357570597	2385.0380058025667	0	0	0
2013	Wayne	1113	Fruit and Tree Nut FarmingT	28345.084104022088	6592.331671074693	26973.864826986657	10013.651917809815	4117.007739596698	0	0	0
2013	Wayne	1114	Greenhouse, Nursery, and Floriculture ProductionT	16428.773466401126	3820.906766125973	9466.650937072012	5803.899481312418	2386.2122710603217	0	0	0
2013	Wayne	1119	Other Crop FarmingT	8419.984606969867	1958.2701180488837	5058.72911487778	2974.5826365549196	1222.968387285933	0	0	0
2013	Wayne	1121	Cattle Ranching and FarmingT	33762.67171711967	7852.322090280307	24710.648745376373	11927.558272531107	4903.890221624722	0	0	0
2013	Wayne	1122	Hog and Pig FarmingT	468.0644687104003	108.8596601040418	563.6706439683655	165.35617419796102	67.9844530797316	0	0	0
2013	Wayne	1123	Poultry and Egg ProductionT	1621.2763407861655	377.0668426915032	2375.0942141186165	572.7588205289319	235.48376919772565	0	0	0
2013	Wayne	1124	Sheep and Goat FarmingT	777.1635610993585	180.7480951066753	646.5883851267278	274.5536176747565	112.87983426814311	0	0	0
2013	Wayne	1129	Other Animal ProductionT	4055.831154065884	943.281172543284	5226.5929907980935	1432.8298079899394	589.0929160946563	0	0	0
2013	Wayne	2123	Nonmetallic Mineral Mining and QuarryingT	17730.116338678614	0	18082.890621083356	9298.065959121699	5356.180928382153	23835.64511889075	9383.750936567809	0
2013	Wayne	2369	Building Construction (unclassified)	21199.431817054177	784.274133033538	12227.076264709527	0	0	0	5738.836442295437	0
2013	Wayne	2378	Heavy and Civil Engineering Construction (unclassified)	31589.443179006965	4923.297611496608	4724.471692493654	0	0	0	1872.177198285909	0
2013	Wayne	2388	Specialty Trade Contractors (unclassified)	127053.45648123168	5279.40887463316	29330.839982088102	0	0	0	36583.350053871305	0
2013	Wayne	3114	Fruit and Vegetable Preserving and Specialty Food ManufacturingT	702.9336496534761	680.4815216862985	54550.80266336272	33707.93024427652	16583.437175006795	18101.19278165535	127859.74621858571	0
2013	Wayne	3121	Beverage ManufacturingT	1879.3712160874193	198.02372324204455	2069.9197089039217	612.7089522362336	80.15848477561346	0	2564.6047244681954	0
2013	Wayne	3149	Other Textile Product MillsT	644.8892526725701	52.269270373254905	1038.0931293188007	34.047860911996814	0	77.77695609044565	755.9154228080091	0
2013	Wayne	3211	Sawmills and Wood PreservationT	1018.1447947347376	107.27887142627269	1682.060967332603	524.1056648152522	86.85132913551907	0	3010.2981668757716	0.638732754215636
2013	Wayne	3219	Other Wood Product ManufacturingT	1417.1474845632156	149.3205913095417	5072.701881212512	486.33228356730825	60.44383041188151	3.6424564726451503	1611.542157942851	0
2013	Wayne	3231	Printing and Related Support ActivitiesT	29.260299625468182	30.830702446724565	644.5397307859309	5.020729489952647	212.16054313099042	0	399.28834716887576	0
2013	Wayne	3241	Petroleum and Coal Products ManufacturingT	14365.60463803808	302.7321577234544	791.1062997043756	985.9887392871456	1225.4365617751318	0	5881.025080492813	0
2013	Wayne	3261	Plastics Product ManufacturingT	2023.0571907580136	772.3723780869	177820.26345359944	4562.611521652711	0	138127.49568557792	205028.8232376489	0
2013	Wayne	3262	Rubber Product ManufacturingT	125.21661356140653	65.96850004123036	1551.5129519575357	10.742862383277783	0	59.54057207225326	1139.1438298533349	0
2013	Wayne	3272	Glass and Glass Product ManufacturingT	1356.9711468160904	1058.3806201305154	17337.569559927153	1087.5603452914222	0	1682.7068112267443	13954.837052290552	0
2013	Wayne	3323	Architectural and Structural Metals ManufacturingT	1260.7943567882837	635.19809656053	4921.728810035338	22.45990281547538	32.47675312162977	0	7709.464360669455	0
2013	Wayne	3324	Boiler, Tank, and Shipping Container ManufacturingT	658.7856384730806	179.96292763690693	5569.1415106482	27.162278171749826	20.813603771425015	0	9534.67939463969	0
2013	Wayne	3327	Machine Shops; Turned Product; and Screw, Nut, and Bolt ManufacturingT	3763.4574303122254	1997.351703443829	12693.001693018994	56.75815727041805	94.38010789114921	0	19341.76160580506	0
2013	Wayne	3328	Coating, Engraving, Heat Treating, and Allied ActivitiesT	517.4452986398575	302.89812930115363	1187.3100303951323	4.932646516444706	12.261084019954033	0	1634.5137018608948	0
2013	Wayne	3329	Other Fabricated Metal Product ManufacturingT	206.978119455943	121.15925172046146	474.92401215805296	1.973058606577882	4.9044336079816135	0	653.8054807443579	0
2013	Wayne	3331	Agriculture, Construction, and Mining Machinery ManufacturingT	29.08178420900665	30.642606092362968	880.8352172249209	39.920786449229695	0	0	595.2784676594222	0
2013	Wayne	3332	Industrial Machinery ManufacturingT	64.19414375956846	47.90779946252873	4798.95831752887	248.39127141740977	0	0	3888.318363583103	0
2013	Wayne	3333	Commercial and Service Industry Machinery ManufacturingT	14.540892104503325	15.321303046181484	440.41760861246047	19.960393224614847	0	0	297.6392338297111	0
2013	Wayne	3334	Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment ManufacturingT	35.11235955056182	17.265193370165758	3918.1231003039497	208.47048496818007	0	0	3293.039895923681	0
2013	Wayne	3335	Metalworking Machinery ManufacturingT	43.62267631350997	45.96390913854445	1321.2528258373814	59.88117967384454	0	0	892.9177014891333	0
2013	Wayne	3339	Other General Purpose Machinery ManufacturingT	93.2759279685751	78.5504055548917	5679.7935347537905	288.31205786663946	0	0	4483.596831242525	0
2013	Wayne	3359	Other Electrical Equipment and Component ManufacturingT	1359.2945393311225	95.39049754904832	12755.675793775736	133.40147034284968	215.3003397523794	0	10253.378904924919	124.92002336708586
2013	Wayne	3371	Household and Institutional Furniture and Kitchen Cabinet ManufacturingT	89.17424647761732	43.84811014645272	1809.234332030686	66.18110633910473	0	0	1858.5057613678612	0
2013	Wayne	3372	Office Furniture (including Fixtures) ManufacturingT	54.093318702378596	56.99651181347707	297.8890640221084	9.281788768220574	0	0	246.05389206555228	0
2013	Wayne	3399	Other Miscellaneous ManufacturingT	518.1597140535339	351.26868983522917	58091.11056587728	1918.318690669922	0	0	70914.37724068291	0
2013	Wyoming	1111	Oilseed and Grain FarmingT	34264.80511734489	7969.105300563298	12148.854247412488	12104.950199389004	4976.8230479113045	0	0	0
2013	Wyoming	1112	Vegetable and Melon FarmingT	6130.3904841231115	1425.769886454672	4650.341999338718	2165.722853493023	890.4141888329584	0	0	0
2013	Wyoming	1113	Fruit and Tree Nut FarmingT	1362.744428077985	316.93902264782184	1296.8204243743587	481.4255729716258	197.93306440368747	0	0	0
2013	Wyoming	1114	Greenhouse, Nursery, and Floriculture ProductionT	11064.276007984434	2573.2637404521856	6375.4996106811495	3908.748630271629	1607.040917244706	0	0	0
2013	Wyoming	1119	Other Crop FarmingT	9221.887902871762	2144.77203405354	5540.512840104236	3257.8762209887213	1339.4415670274504	0	0	0
2013	Wyoming	1121	Cattle Ranching and FarmingT	94865.27285903477	22063.20293348564	69894.57461643711	33513.67094245559	13778.793569505737	0	0	0
2013	Wyoming	1122	Hog and Pig FarmingT	842.5160436787206	195.9473881872753	1014.6071591430576	297.6411135563299	122.37201554351692	0	0	0
2013	Wyoming	1123	Poultry and Egg ProductionT	648.5105363144661	150.82673707660135	950.0376856474464	229.1035282115727	94.19350767909025	0	0	0
2013	Wyoming	1124	Sheep and Goat FarmingT	808.2501035433327	187.9780189109423	672.4519205317966	285.5357623817467	117.39502763886884	0	0	0
2013	Wyoming	1129	Other Animal ProductionT	3617.362921193898	841.3048295656318	4661.555910711814	1277.929288207243	525.4071954357746	0	0	0
2013	Wyoming	2123	Nonmetallic Mineral Mining and QuarryingT	0	0	0	0	0	0	0	0
2013	Wyoming	2369	Building Construction (unclassified)	10599.715908527089	392.137066516769	6113.538132354764	0	0	0	2869.4182211477187	0
2013	Wyoming	2378	Heavy and Civil Engineering Construction (unclassified)	14039.752524003095	2188.1322717762705	2099.7651966638464	0	0	0	832.0787547937374	0
2013	Wyoming	2388	Specialty Trade Contractors (unclassified)	39309.356701375546	1633.4082706047343	9074.735022082506	0	0	0	11318.60554152924	0
2013	Wyoming	3115	Dairy Product ManufacturingT	2157.796581433703	227.36057112975487	2376.5744805933914	21141.44476322311	920.3381585348212	5.546127139418542	3926.061553506864	0
2013	Wyoming	3116	Animal Slaughtering and ProcessingT	1502.419969307707	1108.1384856496074	3723.186525113005	1546.7874921481648	704.8893689866983	38.6163007128569	3758.725835431179	0
2013	Wyoming	3119	Other Food ManufacturingT	0	0	0	0	0	1104648.5925556913	68017.33886166604	0
2013	Wyoming	3149	Other Textile Product MillsT	644.8892526725701	52.269270373254905	1038.0931293188007	34.047860911996814	0	77.77695609044565	755.9154228080091	0
2013	Wyoming	3211	Sawmills and Wood PreservationT	1018.1447947347376	107.27887142627269	1682.060967332603	524.1056648152522	86.85132913551907	0	3010.2981668757716	0.638732754215636
2013	Wyoming	3219	Other Wood Product ManufacturingT	3022.283921160327	228.24718957315662	26240.743565971512	2868.8521117750984	151.72634980941694	99.90737753540989	9974.818084098224	0
2013	Wyoming	3231	Printing and Related Support ActivitiesT	39.013732833957576	41.10760326229942	859.3863077145746	6.6943059866035295	282.8807241746539	0	532.3844628918343	0
2013	Wyoming	3262	Rubber Product ManufacturingT	62.608306780703266	32.98425002061518	775.7564759787679	5.371431191638892	0	29.77028603612663	569.5719149266674	0
2013	Wyoming	3312	Steel Product Manufacturing from Purchased SteelT	702.2471910112364	345.30386740331517	49154.63525835862	1028.6372613561648	1597.44408945687	0	52580.225498699096	1027.96052631579
2013	Wyoming	3315	FoundriesT	1404.4943820224728	690.6077348066303	1424.7720364741626	1042.3524248408996	0	0	1463.5732870771892	0
2013	Wyoming	3323	Architectural and Structural Metals ManufacturingT	103.4890597279715	60.57962586023073	237.46200607902648	0.9865293032889412	2.4522168039908068	0	326.9027403721789	0
2013	Wyoming	3324	Boiler, Tank, and Shipping Container ManufacturingT	596.5993835139697	162.97527665053224	11599.913925276389	48.549251273447304	75.39559124280211	0	15510.39100256609	0
2013	Wyoming	3327	Machine Shops; Turned Product; and Screw, Nut, and Bolt ManufacturingT	950.3271776043692	453.45921897983783	4209.342791798259	19.50031490560856	25.120102709657345	0	6728.756139552918	0
2013	Wyoming	3335	Metalworking Machinery ManufacturingT	14.540892104503325	15.321303046181484	440.41760861246047	19.960393224614847	0	0	297.6392338297111	0
2013	Wyoming	3339	Other General Purpose Machinery ManufacturingT	53.760550508037234	26.434745829918867	13797.792353223487	629.9788012133355	0	0	9056.880947144338	0
2013	Wyoming	3371	Household and Institutional Furniture and Kitchen Cabinet ManufacturingT	18.0311062341262	18.998837271159022	99.29635467403614	3.093929589406858	0	0	82.01796402185076	0
2013	Wyoming	3372	Office Furniture (including Fixtures) ManufacturingT	36.0622124682524	37.997674542318045	198.59270934807228	6.187859178813716	0	0	164.03592804370152	0
2013	Wyoming	3399	Other Miscellaneous ManufacturingT	9.735324346238208	10.257820049114452	160.83575903755894	1.6704692250269482	0	0	132.8490007661763	0
2013	Yates	1111	Oilseed and Grain FarmingT	46109.42910852583	10723.857750140734	16348.45818478964	16289.37742880742	6697.206323732496	0	0	0
2013	Yates	1112	Vegetable and Melon FarmingT	4816.735380382445	1120.247767928671	3653.840142337565	1701.639384887375	699.611148368753	0	0	0
2013	Yates	1113	Fruit and Tree Nut FarmingT	18669.598664668392	4342.06461027516	17766.439813928715	6595.530349711274	2711.6829823305184	0	0	0
2013	Yates	1114	Greenhouse, Nursery, and Floriculture ProductionT	13746.524737192784	3197.085253289079	7921.075273876582	4856.3240557920235	1996.6265941525137	0	0	0
2013	Yates	1119	Other Crop FarmingT	6701.620401465813	1558.6231551817646	4026.3354179639473	2367.524955625344	973.3830021255384	0	0	0
2013	Yates	1121	Cattle Ranching and FarmingT	191215.2477247057	44471.70906044698	142475.35263201775	67551.85220358118	27773.23404377576	0	0	0
2013	Yates	1122	Hog and Pig FarmingT	0	0	0	0	0	0	0	0
2013	Yates	1123	Poultry and Egg ProductionT	2161.7017877148874	502.7557902553378	3166.792285491488	763.6784273719092	313.97835893030077	0	0	0
2013	Yates	1124	Sheep and Goat FarmingT	683.9039337674355	159.05832369387426	568.9977789115204	241.60718355378563	99.33425415596594	0	0	0
2013	Yates	1129	Other Animal ProductionT	1753.8729314879502	407.9053719106092	2260.1483203451216	619.6020791307844	254.74288263552705	0	0	0
2013	Yates	2369	Building Construction (unclassified)	10010.842802497804	370.351673932504	5773.89712500172	0	0	0	2710.0060977506223	0
2013	Yates	2378	Heavy and Civil Engineering Construction (unclassified)	3509.9381310007743	547.0330679440676	524.9412991659616	0	0	0	208.01968869843435	0
2013	Yates	2388	Specialty Trade Contractors (unclassified)	35799.5927101813	1487.5682464435977	8264.490823682281	0	0	0	10308.01576103556	0
2013	Yates	3115	Dairy Product ManufacturingT	2157.796581433703	227.36057112975487	2376.5744805933914	21141.44476322311	920.3381585348212	5.546127139418542	3926.061553506864	0
2013	Yates	3121	Beverage ManufacturingT	19445.738909312688	1748.2665851940505	37235.20980114764	12139.96326442978	905.4637004755525	0	52687.639138132974	0
2013	Yates	3211	Sawmills and Wood PreservationT	1018.1447947347376	107.27887142627269	1682.060967332603	524.1056648152522	86.85132913551907	0	3010.2981668757716	0.638732754215636
2013	Yates	3219	Other Wood Product ManufacturingT	1959.4233077379156	116.25674609100034	22436.217155062128	2504.1028990996174	106.39347700050581	97.17553518092603	8766.161465641087	0
2013	Yates	3231	Printing and Related Support ActivitiesT	19.506866416978788	20.55380163114971	429.6931538572873	3.3471529933017647	141.44036208732695	0	266.1922314459172	0
2013	Yates	3261	Plastics Product ManufacturingT	108.03802938634404	26.561835954101166	11343.377367313537	79.12594318124344	0	5034.4702467344	8089.265461338322	0
2013	Yates	3323	Architectural and Structural Metals ManufacturingT	103.4890597279715	60.57962586023073	237.46200607902648	0.9865293032889412	2.4522168039908068	0	326.9027403721789	0
2013	Yates	3327	Machine Shops; Turned Product; and Screw, Nut, and Bolt ManufacturingT	310.4671791839145	181.7388775806922	712.3860182370795	2.959587909866823	7.35665041197242	0	980.7082211165368	0
2013	Yates	3329	Other Fabricated Metal Product ManufacturingT	103.4890597279715	60.57962586023073	237.46200607902648	0.9865293032889412	2.4522168039908068	0	326.9027403721789	0
2013	Yates	3371	Household and Institutional Furniture and Kitchen Cabinet ManufacturingT	72.1244249365048	75.99534908463609	397.18541869614455	12.375718357627433	0	0	328.07185608740303	0
2013	Yates	3399	Other Miscellaneous ManufacturingT	9.735324346238208	10.257820049114452	160.83575903755894	1.6704692250269482	0	0	132.8490007661763	0
2014	Genesee	1111	Oilseed and Grain FarmingT	44349.527234154615	10314.550202425438	15724.471231171714	15667.64546587584	6441.587761757973	0	0	0
2014	Genesee	1112	Vegetable and Melon FarmingT	5054.062383857223	1175.4438758557608	3833.869739912837	1785.4814364675303	734.0819266714465	0	0	0
2014	Genesee	1113	Fruit and Tree Nut FarmingT	524.2925127872552	121.9368453545818	498.9293846447914	185.22022044099185	76.15134691561715	0	0	0
2014	Genesee	1114	Greenhouse, Nursery, and Floriculture ProductionT	8062.10257347929	1875.0360357215784	4645.575705215271	2848.1513267072937	1170.9874830721312	0	0	0
2014	Genesee	1119	Other Crop FarmingT	7492.592627358137	1742.5827877076215	4501.551753260925	2646.9568499768966	1088.2684885772312	0	0	0
2014	Genesee	1121	Cattle Ranching and FarmingT	39526.91796211865	9192.93631958817	28867.71969934568	13963.930973142413	5741.123454608307	0	0	0
2014	Genesee	1122	Hog and Pig FarmingT	675.2991189791272	157.0570668676634	813.2347458780233	238.56730475889037	98.0844399394601	0	0	0
2014	Genesee	1123	Poultry and Egg ProductionT	1247.5164515362248	290.1399827733094	1827.5534105584463	440.71823747569704	181.19667126054	0	0	0
2014	Genesee	1124	Sheep and Goat FarmingT	508.3005642365881	118.2175327384728	422.89841860807655	179.57064093414607	73.82858168011072	0	0	0
2014	Genesee	1129	Other Animal ProductionT	3901.028438261843	907.278074354609	5027.1047087065635	1378.1416473796362	566.6084536482954	0	0	0
2014	Genesee	2111	Oil and Gas ExtractionT	4639.024236562684	0	20938.02971443313	8991.430552725975	787.4404154152923	5734.716519427135	161506.3710357312	0
2014	Genesee	2123	Nonmetallic Mineral Mining and QuarryingT	29198.02803335523	0	29079.094721597186	15696.556370269647	9124.186172489523	35171.16144213377	13245.964735759955	0
2014	Genesee	2369	Building Construction (unclassified)	15225.40259082877	563.2645969031493	8781.469250945145	0	0	0	4121.624390262035	0
2014	Genesee	2378	Heavy and Civil Engineering Construction (unclassified)	17451.91874702018	2719.9273313034164	2610.0838698793445	0	0	0	1034.303902077728	0
2014	Genesee	2388	Specialty Trade Contractors (unclassified)	71898.33794297324	2987.5670754662124	16598.04230115502	0	0	0	20702.168505332025	0
2014	Genesee	3114	Fruit and Vegetable Preserving and Specialty Food ManufacturingT	536.4175159944008	399.19097296146487	20972.68125365422	80.16927057109258	33.05129561078795	307.64534453893725	41226.622981801505	0
2014	Genesee	3115	Dairy Product ManufacturingT	6836.7386803141035	1071.2015257469807	86082.9824346504	208480.39550552674	9671.779833070159	0	186843.63120932668	0
2014	Genesee	3152	Cut and Sew Apparel ManufacturingT	21.528293559810997	11.677468324867172	9.315396465781538	0	0	0	7.738081420092361	0
2014	Genesee	3162	Footwear ManufacturingT	133.5440361459192	72.43752263672584	3467.1089156705593	19.958572656023662	32.12954633080582	0	960.0153602457336	0
2014	Genesee	3219	Other Wood Product ManufacturingT	219.36880283132015	118.9909566872918	1518.7510258871105	196.7121100783484	0	0	551.9460039109216	0
2014	Genesee	3221	Pulp, Paper, and Paperboard MillsT	0	0	31251.80518917	0	0	0	516924.2367131549	0
2014	Genesee	3231	Printing and Related Support ActivitiesT	42.62766393297039	23.122278315156663	1475.6156639818832	6.370837308175423	10.255849252690455	0	766.0995827311082	0
2014	Genesee	3252	Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments ManufacturingT	507.87201625190494	413.22314049586794	23666.31843369533	2277.091698482693	0	0	48106.86596654264	0
2014	Genesee	3261	Plastics Product ManufacturingT	66.28784391422357	359.5613351710914	5162.952564601086	9.906924990102716	0	144.9962207003583	1906.1082828346173	0
2014	Genesee	3272	Glass and Glass Product ManufacturingT	519.5260842576854	281.80354267310804	3824.5440236233344	77.64479342249787	0	18.857961831485248	7663.504258580288	0
2014	Genesee	3315	FoundriesT	0	661.1570247933887	527.4208108080674	182.16733587861603	0	0	4381.161007666839	0
2014	Genesee	3321	Forging and StampingT	37.29629353360792	20.230413765199437	254.8150438724862	0.5867418290772946	0	0	268.1139173701071	0
2014	Genesee	3323	Architectural and Structural Metals ManufacturingT	74.59258706721583	40.46082753039887	509.6300877449724	1.173483658154589	0	0	536.2278347402142	0
2014	Genesee	3324	Boiler, Tank, and Shipping Container ManufacturingT	829.2597765363134	1214.4886363636367	30507.363605935636	208.733405694247	0	0	60314.78856603194	0
2014	Genesee	3327	Machine Shops; Turned Product; and Screw, Nut, and Bolt ManufacturingT	372.9629353360791	202.30413765199432	2548.1504387248615	5.867418290772945	0	0	2681.139173701071	0
2014	Genesee	3328	Coating, Engraving, Heat Treating, and Allied ActivitiesT	275.9464561752413	194.17445051296522	3782.175070999036	4.341164042956731	0	0	4689.324359145283	0
2014	Genesee	3329	Other Fabricated Metal Product ManufacturingT	74.59258706721585	40.46082753039887	509.6300877449724	1.173483658154589	0	0	536.2278347402142	0
2014	Genesee	3331	Agriculture, Construction, and Mining Machinery ManufacturingT	1181.5658302094268	1712.086835456093	28214.668032842823	171.335830493667	0	0	18871.522257325134	0
2014	Genesee	3333	Commercial and Service Industry Machinery ManufacturingT	97.08407139937329	52.66075388026609	442.1973261348139	1.5273176026408355	0	0	293.8583602703368	0
2014	Genesee	3335	Metalworking Machinery ManufacturingT	786.969366646435	508.65500907075204	5908.848885938978	12.380529051709791	0	0	4475.970924260599	0
2014	Genesee	3336	Engine, Turbine, and Power Transmission Equipment ManufacturingT	398.63308104894185	298.01199354968765	4140.059581399722	6.271258641146449	0	0	3300.5374831792515	0
2014	Genesee	3339	Other General Purpose Machinery ManufacturingT	493.69884370534015	803.3826638477803	13665.136690286598	84.14059764419267	0	0	9141.90276839223	0
2014	Genesee	3353	Electrical Equipment ManufacturingT	36.315875484968274	19.698611247907028	1257.1243594558553	5.42752084145389	0	0	783.1977966035447	0.4119481439676375
2014	Genesee	3371	Household and Institutional Furniture and Kitchen Cabinet ManufacturingT	25.99422494969036	14.09989777574113	112.47826519753337	69.92852366026747	0	0	93.43305755008768	0
2014	Genesee	3372	Office Furniture (including Fixtures) ManufacturingT	12.99711247484518	7.049948887870565	56.23913259876669	34.964261830133736	0	0	46.71652877504384	0
2014	Genesee	3391	Medical Equipment and Supplies ManufacturingT	20.216859513043257	10.966114705559825	524.875957679924	21.150308900261567	4.864002490369277	0	436.0021509439515	0
2014	Genesee	3399	Other Miscellaneous ManufacturingT	40.433719026086514	21.932229411119646	1049.751915359848	42.300617800523135	9.728004980738554	0	872.004301887903	0
2014	Livingston	1111	Oilseed and Grain FarmingT	53707.6843569579	12491.014924038143	19042.478922152903	18973.6623990423	7800.821876624333	0	0	0
2014	Livingston	1112	Vegetable and Melon FarmingT	8423.437306428705	1959.073126426268	6389.782899854727	2975.802394112551	1223.469877785744	0	0	0
2014	Livingston	1113	Fruit and Tree Nut FarmingT	3014.681948526718	701.1368607888455	2868.8439617075505	1065.0162675357035	437.87024476479866	0	0	0
2014	Livingston	1114	Greenhouse, Nursery, and Floriculture ProductionT	8707.070779357631	2025.0389185793051	5017.221761632495	3076.003432843877	1264.6664817179017	0	0	0
2014	Livingston	1119	Other Crop FarmingT	8649.537077170791	2011.6580711036513	5196.6443033968035	3055.678128282153	1256.309946372245	0	0	0
2014	Livingston	1121	Cattle Ranching and FarmingT	33486.09134194736	7787.996665802649	24148.44579625131	11829.848927442947	4863.718051345524	0	0	0
2014	Livingston	1122	Hog and Pig FarmingT	225.09970632637572	52.35235562255445	271.07824862600785	79.52243491963011	32.69481331315336	0	0	0
2014	Livingston	1123	Poultry and Egg ProductionT	935.6373386521684	217.60498707998204	1370.6650579188347	330.5386781067728	135.89750344540496	0	0	0
2014	Livingston	1124	Sheep and Goat FarmingT	807.3008961404635	187.75725787875095	671.6621942598863	285.20042971893787	117.25715913899936	0	0	0
2014	Livingston	1129	Other Animal ProductionT	5166.226850671091	1201.530422793942	6657.51704666545	1825.106505989248	750.373357534229	0	0	0
2014	Livingston	2123	Nonmetallic Mineral Mining and QuarryingT	7196.9393641351	0	4923.1735574763925	4030.201011550589	1601.753122425551	2372.841448865056	1882.6836192579333	0
2014	Livingston	2131	Support Activities for MiningT	4249.112163563202	0	593.3095234016067	1716.4922249240055	1046.9896498906012	0	4974.608495381482	0
2014	Livingston	2369	Building Construction (unclassified)	15810.994998168338	584.9286198609627	9119.218068289189	0	0	0	4280.148405272113	0
2014	Livingston	2378	Heavy and Civil Engineering Construction (unclassified)	45374.98874225246	7071.811061388884	6786.218061686296	0	0	0	2689.190145402093	0
2014	Livingston	2388	Specialty Trade Contractors (unclassified)	54447.28504419333	2262.429435789947	12569.391257185354	0	0	0	15677.370324426192	0
2014	Livingston	3114	Fruit and Vegetable Preserving and Specialty Food ManufacturingT	137.37521751076113	74.51564828614012	2377.716770036378	20.53115465845058	33.05129561078795	16.693933424593496	3900.8492988346625	0
2014	Livingston	3115	Dairy Product ManufacturingT	1246.080039874562	67.5904021628929	2695.9242188144785	2979.688765300782	299.7961386257346	0	4478.882071035155	0
2014	Livingston	3116	Animal Slaughtering and ProcessingT	1841.733685309105	99.90009990009992	7889.577788049281	1403.7894976360385	443.1052818149594	447.61755556052896	8605.851979345784	0
2014	Livingston	3121	Beverage ManufacturingT	80.09451152359789	43.44520473552733	2010.1223255409068	11.970374520100217	154.1604039002583	0	1986.4403851967204	0
2014	Livingston	3211	Sawmills and Wood PreservationT	2171.8932876431354	117.80875711761244	5638.732210583029	1298.3848993508277	52.25388420539262	26.393000576247168	5464.62307111823	0
2014	Livingston	3219	Other Wood Product ManufacturingT	877.4752113252806	475.9638267491672	6075.004103548442	786.8484403133936	0	0	2207.7840156436864	0
2014	Livingston	3231	Printing and Related Support ActivitiesT	129.99351517152803	101.91373792794438	11282.732106466445	19.42793622418258	3.4186164175634852	0	7109.971781876845	0
2014	Livingston	3251	Basic Chemical ManufacturingT	465.54934823091287	378.7878787878789	10847.062615443694	695.778018980823	0	0	49610.20552799149	0
2014	Livingston	3261	Plastics Product ManufacturingT	44.19189594281571	239.7075567807276	3441.968376400724	6.604616660068476	0	96.6641471335722	1270.7388552230782	0
2014	Livingston	3262	Rubber Product ManufacturingT	22.095947971407856	119.8537783903638	1720.984188200362	3.302308330034238	0	48.3320735667861	635.3694276115391	0
2014	Livingston	3323	Architectural and Structural Metals ManufacturingT	329.7074544059168	496.0631210028656	12395.329045573331	50.42208203156056	0	0	13127.849733101297	0
2014	Livingston	3327	Machine Shops; Turned Product; and Screw, Nut, and Bolt ManufacturingT	402.70773821605087	307.42724596513267	6545.089966508127	6.335360769604283	0	0	8306.193048810139	0
2014	Livingston	3331	Agriculture, Construction, and Mining Machinery ManufacturingT	97.08407139937329	52.66075388026609	442.1973261348139	1.5273176026408355	0	0	293.8583602703368	0
2014	Livingston	3332	Industrial Machinery ManufacturingT	97.08407139937329	52.66075388026609	442.1973261348139	1.5273176026408355	0	0	293.8583602703368	0
2014	Livingston	3333	Commercial and Service Industry Machinery ManufacturingT	194.16814279874657	105.32150776053219	884.3946522696278	3.054635205281671	0	0	587.7167205406736	0
2014	Livingston	3339	Other General Purpose Machinery ManufacturingT	689.8852952470617	455.99425519048594	5466.651559804164	10.853211449068956	0	0	4182.112563990262	0
2014	Livingston	3353	Electrical Equipment ManufacturingT	36.315875484968274	19.698611247907028	1257.1243594558553	5.42752084145389	0	0	783.1977966035447	0.4119481439676375
2014	Livingston	3359	Other Electrical Equipment and Component ManufacturingT	36.315875484968274	19.698611247907028	1257.1243594558553	5.42752084145389	0	0	783.1977966035447	0.4119481439676375
2014	Livingston	3371	Household and Institutional Furniture and Kitchen Cabinet ManufacturingT	25.99422494969036	14.09989777574113	112.47826519753337	69.92852366026747	0	0	93.43305755008768	0
